,OrganisationID,OrganisationName,Latitude,Longitude,City,County,Postcode,Address1,ParentName,OrganisationType,Sector
279,40446,Swanage Community Hospital,50.60551452636719,-1.9611995220184328,Swanage,Dorset,BH19 2ES,,Dorset Healthcare University NHS Foundation Trust,Hospital,NHS Sector
280,40447,St Leonards Community Hospital (Dorset),50.81726455688477,-1.856563925743103,Ringwood,Dorset,BH24 2RR,,Dorset Healthcare University NHS Foundation Trust,Hospital,NHS Sector
281,40450,Christchurch Hospital,50.74516677856445,-1.7901411056518557,Christchurch,Dorset,BH23 2JX,Fairmile Road,The Royal Bournemouth and Christchurch Hospitals NHS Foundation Trust,Hospital,NHS Sector
282,40451,Royal Bournemouth Hospital,50.74748611450195,-1.8205056190490725,Bournemouth,Dorset,BH7 7DW,Castle Lane East,The Royal Bournemouth and Christchurch Hospitals NHS Foundation Trust,Hospital,NHS Sector
283,40457,Elmville Unit at Monkton Hall,54.96662521362305,-1.5012601613998413,Jarrow,Tyne and Wear,NE32 5NN,Monkton Village,South Tyneside NHS Foundation Trust,Hospital,NHS Sector
284,40466,South Tyneside District Hospital,54.9712028503418,-1.4284396171569824,South Shields,Tyne and Wear,NE34 0PL,Harton Lane,South Tyneside NHS Foundation Trust,Hospital,NHS Sector
285,40467,Primrose Hill Hospital,54.96765899658203,-1.4857056140899658,Jarrow,Tyne and Wear,NE32 5HA,Primrose Terrace,South Tyneside NHS Foundation Trust,Hospital,NHS Sector
286,40468,Palmer Community Hospital,54.98065948486328,-1.4919613599777222,Jarrow,Tyne and Wear,NE32 3UX,Wear Street,South Tyneside NHS Foundation Trust,Hospital,NHS Sector
287,40470,West Cornwall Hospital (Penzance),50.12206649780274,-5.542964458465576,Penzance,Cornwall,TR18 2PF,St Clare Street,Royal Cornwall Hospitals NHS Trust,Hospital,NHS Sector
288,40471,St Michael's Hospital,50.18036270141602,-5.424410820007324,Hayle,Cornwall,TR27 4JA,Trelissick Road,Royal Cornwall Hospitals NHS Trust,Hospital,NHS Sector
289,40472,Royal Cornwall Hospital (Treliske),50.26656723022461,-5.094250202178955,Truro,Cornwall,TR1 3LQ,Treliske,Royal Cornwall Hospitals NHS Trust,Hospital,NHS Sector
290,40481,Aintree University Hospital,53.46632766723633,-2.9310894012451167,Liverpool,Merseyside,L9 7AL,Aintree University Hospital,Liverpool University Hospitals NHS Foundation Trust,Hospital,NHS Sector
291,40499,Royal Liverpool University Hospital,53.4095115661621,-2.964794158935547,Liverpool,Merseyside,L7 8XP,Prescot Street,Liverpool University Hospitals NHS Foundation Trust,Hospital,NHS Sector
292,40504,Liverpool Women's NHS Foundation Trust,53.39846420288086,-2.9600625038146973,Liverpool,,L8 7SS,,Liverpool Women's NHS Foundation Trust,Hospital,NHS Sector
293,40560,The Walton Centre ,53.46640014648438,-2.930985450744629,Liverpool,Merseyside,L9 7LJ,Lower Lane,The Walton Centre NHS Foundation Trust,Hospital,NHS Sector
294,40563,King George Hospital,51.580543518066406,0.1121212840080261,Ilford,Essex,IG3 8YB,,"Barking, Havering and Redbridge University Hospitals NHS Trust",Hospital,NHS Sector
295,40568,Queen's Hospital,51.56942749023438,0.1804053038358688,Romford,Essex,RM7 0AG,Rom Valley Way,"Barking, Havering and Redbridge University Hospitals NHS Trust",Hospital,NHS Sector
296,40570,Barnsley Hospital,53.55913543701172,-1.4994779825210571,Barnsley,Yorkshire,S75 2EP,,Barnsley Hospital NHS Foundation Trust,Hospital,NHS Sector
297,40573,Rotherham Hospital,53.41397476196289,-1.3428654670715332,Rotherham,,S60 2UD,,The Rotherham NHS Foundation Trust,Hospital,NHS Sector
298,40583,Chesterfield Royal Hospital,53.2362174987793,-1.4000365734100342,Chesterfield,Derbyshire,S44 5BL,Calow,Chesterfield Royal Hospital NHS Foundation Trust,Hospital,NHS Sector
299,40644,The Mount,53.80408096313477,-1.5588370561599731,Leeds,West Yorkshire,LS2 9LN,44 Hyde Terrace,Leeds and York Partnership NHS Foundation Trust,Hospital,NHS Sector
300,40646,St Mary's Hospital,53.79990768432617,-1.61238431930542,Leeds,West Yorkshire,LS12 3QE,Green Hill Road,Leeds and York Partnership NHS Foundation Trust,Hospital,NHS Sector
301,40647,Newsam Centre,53.80493927001953,-1.4714717864990234,Leeds,West Yorkshire,LS14 6WB,Seacroft Hospital,Leeds and York Partnership NHS Foundation Trust,Hospital,NHS Sector
302,40648,Becklin Centre,53.80526351928711,-1.5244771242141724,Leeds,West Yorkshire,LS9 7BE,Alma Street,Leeds and York Partnership NHS Foundation Trust,Hospital,NHS Sector
303,40650,Royal Papworth Hospital,52.1723861694336,0.1361896246671676,Cambridge,Cambridgeshire,CB2 0AY,Royal Papworth Hospital,Royal Papworth Hospital NHS Foundation Trust,Hospital,NHS Sector
304,40654,Stamford and Rutland Hospital,52.6553726196289,-0.468735933303833,Stamford,Lincolnshire,PE9 1UA,Ryhall Road,North West Anglia NHS Foundation Trust,Hospital,NHS Sector
305,40658,Peterborough City Hospital,52.58392333984375,-0.279370903968811,Peterborough,Cambridgeshire,PE3 9GZ,Edith Cavell Campus,North West Anglia NHS Foundation Trust,Hospital,NHS Sector
306,40663,James Paget University Hospital,52.5616683959961,1.7179944515228271,Great Yarmouth,Norfolk,NR31 6LA,Lowestoft Road,James Paget University Hospitals NHS Foundation Trust,Hospital,NHS Sector
307,40715,West Suffolk Hospital,52.23166275024414,0.7091901898384094,Bury St. Edmunds,Suffolk,IP33 2QZ,Hardwick Lane,West Suffolk NHS Foundation Trust,Hospital,NHS Sector
308,40719,Addenbrooke's,52.17513275146485,0.1407532393932342,Cambridge,Cambridgeshire,CB2 0QQ,,Cambridge University Hospitals NHS Foundation Trust,Hospital,NHS Sector
309,40720,Rosie Hospital,52.17326354980469,0.1394228637218475,Cambridge,Cambridgeshire,CB2 0QQ,,Cambridge University Hospitals NHS Foundation Trust,Hospital,NHS Sector
310,40722,Royston Hospital,52.04151916503906,-0.0223998874425888,Royston,Hertfordshire,SG8 9EN,London Road,Cambridge University Hospitals NHS Foundation Trust,Hospital,NHS Sector
311,40723,Saffron Walden Community Hospital,52.02359008789063,0.2562925219535828,Saffron Walden,Essex,CB11 3HY,Radwinter Road,Cambridge University Hospitals NHS Foundation Trust,Hospital,NHS Sector
312,40768,Wellington Community Hospital,50.97667694091797,-3.2273993492126465,Wellington,Somerset,TA21 8QQ,,Somerset Partnership NHS Foundation Trust,Hospital,NHS Sector
313,40769,Chard  Community Hospital,50.875,-2.952359437942505,Chard,Somerset,TA20 1NF,,Somerset Partnership NHS Foundation Trust,Hospital,NHS Sector
314,40771,Minehead Community Hospital,51.20011901855469,-3.4618840217590328,Minehead,Somerset,TA24 6DF,,Somerset Partnership NHS Foundation Trust,Hospital,NHS Sector
315,40772,Williton Community Hospital,51.16289520263672,-3.323194980621337,Taunton,Somerset,TA4 4RA,,Somerset Partnership NHS Foundation Trust,Hospital,NHS Sector
316,40773,Shepton Mallet Community Hospital,51.19057846069336,-2.562471866607666,Shepton Mallet,Somerset,BA4 4PG,,Somerset Partnership NHS Foundation Trust,Hospital,NHS Sector
317,40774,West Mendip Community Hospital,51.16048431396485,-2.6992173194885254,Glastonbury,Somerset,BA6 8JD,,Somerset Partnership NHS Foundation Trust,Hospital,NHS Sector
318,40775,Crewkerne Community Hospital,50.88012313842773,-2.797923803329468,Crewkerne,Somerset,TA18 8BG,,Somerset Partnership NHS Foundation Trust,Hospital,NHS Sector
319,40776,South Petherton Community Hospital,50.95209503173828,-2.7988426685333248,South Petherton,Somerset,TA13 5EF,,Somerset Partnership NHS Foundation Trust,Hospital,NHS Sector
320,40777,Wincanton Community Hospital,51.05875778198242,-2.418154716491699,Wincanton,Somerset,BA9 9DQ,,Somerset Partnership NHS Foundation Trust,Hospital,NHS Sector
321,40778,Dene Barton Community Hospital ,51.03759002685546,-3.182197570800781,Taunton,Somerset,TA4 1DD,,Somerset Partnership NHS Foundation Trust,Hospital,NHS Sector
322,40779,Frome Community Hospital ,51.23731994628906,-2.311554431915283,Frome,Somerset,BA11 2FH,,Somerset Partnership NHS Foundation Trust,Hospital,NHS Sector
323,40782,Royal Devon and Exeter Hospital (Wonford),50.71670913696289,-3.506666421890259,Exeter,Devon,EX2 5DW,Barrack Road,Royal Devon and Exeter NHS Foundation Trust,Hospital,NHS Sector
324,40783,Heavitree Hospital,50.72439193725586,-3.514011144638061,Exeter,Devon,EX1 2ED,Gladstone Road,Royal Devon and Exeter NHS Foundation Trust,Hospital,NHS Sector
325,40787,Okehampton Community Hospital,50.741920471191406,-3.9971883296966553,Okehampton,Devon,EX20 1PN,Cavell Way,Royal Devon and Exeter NHS Foundation Trust,Hospital,NHS Sector
326,40788,Ottery St Mary Hospital,50.75011825561523,-3.2915608882904053,Ottery St Mary,Devon,EX11 1DN,Keegan Close,Royal Devon and Exeter NHS Foundation Trust,Hospital,NHS Sector
327,40790,Tiverton and District Hospital,50.9094123840332,-3.492953062057495,Tiverton,Devon,EX16 6NT,Kennedy Way,Royal Devon and Exeter NHS Foundation Trust,Hospital,NHS Sector
328,40791,Honiton Hospital,50.7949333190918,-3.186563014984131,Honiton,Devon,EX14 2DE,Marlpits Lane,Royal Devon and Exeter NHS Foundation Trust,Hospital,NHS Sector
329,40793,Axminster Hospital,50.78389739990234,-2.9962546825408936,Axminster,Devon,EX13 5DU,Chard Street,Royal Devon and Exeter NHS Foundation Trust,Hospital,NHS Sector
330,40794,Exmouth Hospital,50.62055206298828,-3.401594638824463,Exmouth,Devon,EX8 2JN,Claremont Grove,Royal Devon and Exeter NHS Foundation Trust,Hospital,NHS Sector
331,40795,Victoria Hospital (Sidmouth),50.68161392211914,-3.239641666412353,Sidmouth,Devon,EX10 8EW,General Hospital,Royal Devon and Exeter NHS Foundation Trust,Hospital,NHS Sector
332,40804,Rampton Hospital,53.29038619995117,-0.8381976485252381,Retford,Nottinghamshire,DN22 0PD,Rampton Hospital,Nottinghamshire Healthcare NHS Foundation Trust,Hospital,NHS Sector
333,40841,Lings Bar Hospital,52.92256546020508,-1.0998016595840454,Nottingham,Nottinghamshire,NG2 6PR,,Nottinghamshire Healthcare NHS Foundation Trust,Hospital,NHS Sector
334,40843,Southampton General Hospital,50.93302154541016,-1.435089945793152,Southampton,Hampshire,SO16 6YD,,University Hospital Southampton NHS Foundation Trust,Hospital,NHS Sector
335,40847,Princess Anne Hospital,50.93526077270508,-1.4348493814468384,Southampton,Hampshire,SO16 5YA,,University Hospital Southampton NHS Foundation Trust,Hospital,NHS Sector
336,40857,Charles Clifford Dental Hospital,53.37979888916016,-1.4937652349472046,Sheffield,South Yorkshire,S10 2SZ,76 Wellesley Road,Sheffield Teaching Hospitals NHS Foundation Trust,Hospital,NHS Sector
337,40860,Royal Hallamshire Hospital,53.37835693359375,-1.4933162927627563,Sheffield,South Yorkshire,S10 2JF,Glossop Road,Sheffield Teaching Hospitals NHS Foundation Trust,Hospital,NHS Sector
338,40861,Northern General Hospital,53.40887832641602,-1.46087646484375,Sheffield,South Yorkshire,S5 7AU,,Sheffield Teaching Hospitals NHS Foundation Trust,Hospital,NHS Sector
339,40865,Weston Park Hospital,53.38025283813477,-1.494917392730713,Sheffield,South Yorkshire,S10 2SJ,Whitham Road,Sheffield Teaching Hospitals NHS Foundation Trust,Hospital,NHS Sector
340,40867,St Mary,50.8001365661621,-1.0639320611953735,Portsmouth,Hampshire,PO3 6AD,West Wing,Portsmouth Hospitals NHS Trust,Hospital,NHS Sector
341,40868,Queen Alexandra Hospital,50.85029983520508,-1.0699176788330078,Portsmouth,Hampshire,PO6 3LY,Southwick Hill Road,Portsmouth Hospitals NHS Trust,Hospital,NHS Sector
342,40870,Gosport War Memorial Hospital - Portsmouth Hospitals NHS Trust,50.79306411743164,-1.1480667591094973,Gosport,Hampshire,PO12 3PW,Bury Road,Portsmouth Hospitals NHS Trust,Hospital,NHS Sector
343,40884,Royal Berkshire Hospital,51.45102310180664,-0.9593157768249512,Reading,Berkshire,RG1 5AN,London Road,Royal Berkshire NHS Foundation Trust,Hospital,NHS Sector
344,40885,Prince Charles Eye Unit,51.47354507446289,-0.6146926283836365,Windsor,Berkshire,SL4 3DP,St Leonards Road,Royal Berkshire NHS Foundation Trust,Hospital,NHS Sector
345,40918,Guy's Hospital,51.50346374511719,-0.086805559694767,London,,SE1 9RT,Great Maze Pond,Guy's and St Thomas' NHS Foundation Trust,Hospital,NHS Sector
346,40919,St Thomas',51.49795913696289,-0.1188906356692314,London,,SE1 7EH,,Guy's and St Thomas' NHS Foundation Trust,Hospital,NHS Sector
347,40922,University Hospital Lewisham,51.45433044433594,-0.0170364379882812,London,,SE13 6LH,Lewisham High Street,Lewisham and Greenwich NHS Trust,Hospital,NHS Sector
348,40924,Croydon University Hospital,51.38912963867188,-0.1087688133120536,Thornton Heath,Surrey,CR7 7YE,,Croydon Health Services NHS Trust,Hospital,NHS Sector
349,40925,Purley War Memorial Hospital,51.34074020385742,-0.1144512146711349,Purley,Surrey,CR8 2YL,856 Brighton Road,Croydon Health Services NHS Trust,Hospital,NHS Sector
350,40949,St George's Hospital,51.42668151855469,-0.1757045537233352,London,Greater London,SW17 0QT,Blackshaw Road,St George's University Hospitals NHS Foundation Trust,Hospital,NHS Sector
351,40952,Queen Mary - St George's University Hospitals NHS Foundation Trust,51.45555114746094,-0.2417150288820267,London,,SW15 5PN,,St George's University Hospitals NHS Foundation Trust,Hospital,NHS Sector
352,40965,St Austell Community Hospital - Cornwall Partnership NHS Foundation Trust,50.32788467407226,-4.772349834442139,St. Austell,Cornwall,PL26 6AD,Porthpean Road,Cornwall Partnership NHS Foundation Trust,Hospital,NHS Sector
353,40966,Newquay Hospital - Cornwall Partnership NHS Foundation Trust,50.41106414794922,-5.074197769165039,Newquay,Cornwall,TR7 1RQ,St Thomas Road,Cornwall Partnership NHS Foundation Trust,Hospital,NHS Sector
354,40968,Camborne Redruth Community Hospital - Cornwall Partnership NHS Foundation Trust,50.22938919067383,-5.244363307952881,Redruth,Cornwall,TR15 3ER,Barncoose,Cornwall Partnership NHS Foundation Trust,Hospital,NHS Sector
355,40970,Bodmin Hospital - Cornwall Partnership NHS Foundation Trust,50.467247009277344,-4.741144180297852,Bodmin,Cornwall,PL31 2QT,Boundary Road,Cornwall Partnership NHS Foundation Trust,Hospital,NHS Sector
356,40971,Stratton Hospital - Cornwall Partnership NHS Foundation Trust,50.83075332641602,-4.517526626586913,Bude,Cornwall,EX23 9BR,Stratton,Cornwall Partnership NHS Foundation Trust,Hospital,NHS Sector
357,40973,Launceston Hospital - Cornwall Partnership NHS Foundation Trust,50.62839126586914,-4.3597612380981445,Launceston,Cornwall,PL15 9JD,Link Road,Cornwall Partnership NHS Foundation Trust,Hospital,NHS Sector
358,40975,Warwick Hospital,52.28995132446289,-1.5832006931304932,Warwick,Warwickshire,CV34 5BW,Warwick Hospital,South Warwickshire NHS Foundation Trust,Hospital,NHS Sector
359,40976,Stratford Hospital,52.19526672363281,-1.7133854627609253,Stratford-upon-Avon,Warwickshire,CV37 6NX,,South Warwickshire NHS Foundation Trust,Hospital,NHS Sector
360,40977,Ellen Badger Hospital,52.06686019897461,-1.6225370168685913,Shipston-on-Stour,Warwickshire,CV36 4AX,,South Warwickshire NHS Foundation Trust,Hospital,NHS Sector
361,41013,Royal Stoke University Hospital,53.00315856933594,-2.2120518684387207,Stoke-on-Trent,Staffordshire,ST4 6QG,Newcastle Road,University Hospitals of North Midlands,Hospital,NHS Sector
362,41017,Sir Robert Peel Hospital,52.62066650390625,-1.7238526344299316,Tamworth,Staffordshire,B78 3NG,,Burton Hospitals NHS Foundation Trust,Hospital,NHS Sector
363,41019,"Diana, Princess Of Wales Hospital",53.54485702514648,-0.0962134972214699,Grimsby,,DN33 2BA,Scartho Road,Northern Lincolnshire and Goole NHS Foundation Trust,Hospital,NHS Sector
364,41021,Scunthorpe General Hospital,53.58758544921875,-0.6675840616226196,Scunthorpe,,DN15 7BH,Cliff Gardens,Northern Lincolnshire and Goole NHS Foundation Trust,Hospital,NHS Sector
365,41028,Congleton War Memorial Hospital,53.15802764892578,-2.2026607990264893,Congleton,Cheshire,CW12 3AR,Congleton War Memorial Hospital,East Cheshire NHS Trust,Hospital,NHS Sector
366,41030,Knutsford and District Community Hospital,53.30200576782226,-2.3785903453826904,Knutsford,Cheshire,WA16 0BT,Knutsford District and Community Hospital,East Cheshire NHS Trust,Hospital,NHS Sector
367,41031,Macclesfield District General Hospital,53.26232528686523,-2.141059637069702,Macclesfield,Cheshire,SK10 3BL,,East Cheshire NHS Trust,Hospital,NHS Sector
368,41035,Countess Of Chester Hospital,53.21153259277344,-2.902284383773804,Chester,Cheshire,CH2 1HJ,The Countess Of Chester Health Park,Countess Of Chester Hospital NHS Foundation Trust,Hospital,NHS Sector
369,41036,Ellesmere Port Hospital,53.26778030395508,-2.9110252857208248,Ellesmere Port,Merseyside,CH65 6SG,114 Chester Road,Countess Of Chester Hospital NHS Foundation Trust,Hospital,NHS Sector
370,41042,King's College Hospital,51.46807861328125,-0.0939013883471488,London,,SE5 9RS,,King's College Hospital NHS Foundation Trust,Hospital,NHS Sector
371,41053,King's Mill Hospital,53.13455581665039,-1.233566164970398,Sutton-In-Ashfield,Nottinghamshire,NG17 4JL,Mansfield Road,Sherwood Forest Hospitals NHS Foundation Trust,Hospital,NHS Sector
372,41054,Mansfield Community Hospital,53.14136123657226,-1.2062666416168213,Mansfield,Nottinghamshire,NG18 5QJ,Stockwell Gate,Sherwood Forest Hospitals NHS Foundation Trust,Hospital,NHS Sector
373,41058,Newark Hospital,53.06750869750977,-0.8061459064483641,Newark,Nottinghamshire,NG24 4DE,Boundary Road,Sherwood Forest Hospitals NHS Foundation Trust,Hospital,NHS Sector
374,41066,Derriford Hospital,50.41672897338867,-4.113671302795409,Plymouth,Devon,PL6 8DH,Derriford Road,University Hospitals Plymouth NHS Trust,Hospital,NHS Sector
375,41067,Royal Eye Infirmary,50.41672897338867,-4.113671302795409,Plymouth,Devon,PL6 8DH,Derriford Road,University Hospitals Plymouth NHS Trust,Hospital,NHS Sector
376,41070,University Hospital (Coventry),52.42121505737305,-1.4383885860443115,Coventry,Warwickshire,CV2 2DX,Clifford Bridge Road,University Hospitals Coventry and Warwickshire NHS Trust,Hospital,NHS Sector
377,41072,Hospital Of St Cross,52.36527633666992,-1.259016036987305,Rugby,Warwickshire,CV22 5PX,Barby Rd,University Hospitals Coventry and Warwickshire NHS Trust,Hospital,NHS Sector
378,41077,Hornsey Central Neighbourhood Health Centre,51.58341979980469,-0.131024420261383,London,Greater London,N8 8JD,151 Park Road,Whittington Health NHS Trust,Hospital,NHS Sector
379,41078,The Whittington Hospital,51.56647872924805,-0.1390779018402099,London,,N19 5NF,Magdala Avenue,Whittington Health NHS Trust,Hospital,NHS Sector
380,41083,Cassel Hospital,51.43291091918945,-0.3080859780311584,Richmond,Surrey,TW10 7JF,The Cassel Hospital,West London NHS Trust,Hospital,NHS Sector
381,41084,Broadmoor Hospital,51.36908721923828,-0.7809855341911317,Crowthorne,Berkshire,RG45 7EG,,West London NHS Trust,Hospital,NHS Sector
382,41089,The Robert Jones and Agnes Hunt Orthopaedic Hospital,52.88452911376953,-3.0331149101257324,Oswestry,Shropshire,SY10 7AG,,Robert Jones and Agnes Hunt Orthopaedic and District Hospital NHS Trust,Hospital,NHS Sector
383,41093,New Cross Hospital,52.59972763061523,-2.0955405235290527,Wolverhampton,West Midlands,WV10 0QP,Wolverhampton Road,The Royal Wolverhampton NHS Trust,Hospital,NHS Sector
384,41116,Sunderland Royal Hospital,54.9022102355957,-1.4102978706359863,Sunderland,,SR4 7TP,,City Hospitals Sunderland NHS Foundation Trust,Hospital,NHS Sector
385,41117,Sunderland Eye Infirmary,54.88906860351562,-1.3810566663742063,Sunderland,,SR2 9HP,,City Hospitals Sunderland NHS Foundation Trust,Hospital,NHS Sector
386,41122,"The County Hospital, Wye Valley NHS Trust",52.05873489379882,-2.7071802616119385,Hereford,Herefordshire,HR1 2BN,,Wye Valley NHS Trust,Hospital,NHS Sector
387,41123,Bromyard Community Hospital,52.18632888793945,-2.5068960189819336,Bromyard,,HR7 4QN,"Bromyard Community Hospital, Wye Valley NHS Trust",Wye Valley NHS Trust,Hospital,NHS Sector
388,41126,Leominster Community Hospital,52.22218704223633,-2.7393603324890137,Leominster,,HR6 8JH,"Leominster Community Hospital, Wye Valley NHS Trust",Wye Valley NHS Trust,Hospital,NHS Sector
389,41127,Ross on Wye Community Hospital ,51.912574768066406,-2.5833868980407715,Ross-on-Wye,Herefordshire,HR9 5AD,"Ross on Wye Community Hospital, Wye Valley NHS Trust",Wye Valley NHS Trust,Hospital,NHS Sector
390,41134,George Eliot Hospital,52.5125846862793,-1.4784245491027832,Nuneaton,Warwickshire,CV10 7DJ,College Street,George Eliot Hospital NHS Trust,Hospital,NHS Sector
391,41145,Harplands Hospital,53.00043869018554,-2.208298683166504,Stoke-on-Trent,Staffordshire,ST4 6RR,Hilton Road,North Staffordshire Combined Healthcare NHS Trust,Hospital,NHS Sector
392,41147,Norfolk and Norwich University Hospital,52.6175422668457,1.2211893796920776,Norwich,Norfolk,NR4 7UY,,Norfolk and Norwich University Hospitals NHS Foundation Trust,Hospital,NHS Sector
393,41155,Cromer and District Hospital,52.92356491088867,1.3091745376586914,Cromer,Norfolk,NR27 0BQ,Mill Road,Norfolk and Norwich University Hospitals NHS Foundation Trust,Hospital,NHS Sector
394,41161,Salford Royal,53.487548828125,-2.3234095573425293,Salford,,M6 8HD,,Salford Royal NHS Foundation Trust,Hospital,NHS Sector
395,41197,Royal Bolton Hospital,53.55396270751953,-2.4298787117004395,Bolton,Lancashire,BL4 0JR,Minerva Road,Bolton NHS Foundation Trust,Hospital,NHS Sector
396,41222,Tameside & Glossop Integrated Care NHS Foundation Trust,53.49153518676758,-2.071418523788452,Ashton Under Lyne,Lancashire,OL6 9RW,Fountain St,Tameside Hospital NHS Foundation Trust,Hospital,NHS Sector
397,41224,Wellbeing Norfolk & Waveney,52.65953063964844,1.25088632106781,Norwich,Norfolk,NR6 5BE,,Norfolk and Suffolk NHS Foundation Trust,Hospital,NHS Sector
398,41225,Julian Hospital,52.63298034667969,1.2625895738601685,Norwich,Norfolk,NR2 3TD,Bowthorpe Road,Norfolk and Suffolk NHS Foundation Trust,Hospital,NHS Sector
399,41226,"Northgate Hospital, Gt Yarmouth",52.61719512939453,1.730520725250244,Great Yarmouth,Norfolk,NR30 1BU,Northgate Street,Norfolk and Suffolk NHS Foundation Trust,Hospital,NHS Sector
400,41228,Bickley Day Hospital,52.51786422729492,1.0174452066421509,Attleborough,Norfolk,NR17 2QE,Defiant Precinct,Norfolk and Suffolk NHS Foundation Trust,Hospital,NHS Sector
401,41230,Carlton Court,52.45330047607422,1.6967617273330688,Carlton Colville,Suffolk,NR33 8AG,Carlton Court Hospital,Norfolk and Suffolk NHS Foundation Trust,Hospital,NHS Sector
402,41246,Savernake Hospital,51.41540908813477,-1.7049113512039185,Marlborough,Wiltshire,SN8 3HL,General Hospital,Great Western Hospitals NHS Foundation Trust,Hospital,NHS Sector
403,41247,The Great Western Hospital,51.53853225708008,-1.727185845375061,Swindon,Wiltshire,SN3 6BB,,Great Western Hospitals NHS Foundation Trust,Hospital,NHS Sector
404,41249,Chippenham Community Hospital,51.45254135131836,-2.126694917678833,Chippenham,Wiltshire,SN15 2AJ,,Great Western Hospitals NHS Foundation Trust,Hospital,NHS Sector
405,41250,Trowbridge Community Hospital,51.32529830932617,-2.209868192672729,Trowbridge,Wiltshire,BA14 8PH,,Great Western Hospitals NHS Foundation Trust,Hospital,NHS Sector
406,41260,Basingstoke and North Hampshire Hospital,51.28063583374024,-1.1099036931991575,Basingstoke,Hampshire,RG24 9NA,,Hampshire Hospitals NHS Foundation Trust,Hospital,NHS Sector
407,41261,Royal Hampshire County Hospital,51.06171035766602,-1.3291560411453247,Winchester,Hampshire,SO22 5DG,,Hampshire Hospitals NHS Foundation Trust,Hospital,NHS Sector
408,41262,Andover War Memorial Hospital,51.21574020385742,-1.494678258895874,Andover,Hampshire,SP10 3LB,,Hampshire Hospitals NHS Foundation Trust,Hospital,NHS Sector
409,41265,Darent Valley Hospital,51.43495178222656,0.2586592435836792,Dartford,Kent,DA2 8DA,Darenth Wood Road,Dartford and Gravesham NHS Trust,Hospital,NHS Sector
410,41268,Russells Hall Hospital,52.50294876098633,-2.1185030937194824,Dudley,West Midlands,DY1 2HQ,Pensnett Road,The Dudley Group NHS Foundation Trust,Hospital,NHS Sector
411,41269,Guest Hospital,52.52050018310546,-2.072715282440185,Dudley,West Midlands,DY1 4SE,Tipton Road,The Dudley Group NHS Foundation Trust,Hospital,NHS Sector
412,41270,Corbett Hospital,52.46540832519531,-2.146383285522461,Stourbridge,West Midlands,DY8 4JB,Vicarage Road,The Dudley Group NHS Foundation Trust,Hospital,NHS Sector
413,41302,Cumberland Infirmary,54.89650344848633,-2.9577770233154297,Carlisle,Cumbria,CA2 7HY,Newtown Road,North Cumbria University Hospitals NHS Trust,Hospital,NHS Sector
414,41311,Penrith Hospital,54.65699768066406,-2.74325966835022,Penrith,,CA11 8HX,Penrith Community Hospital,North Cumbria Integrated Care NHS Foundation Trust,Hospital,NHS Sector
415,41316,Cockermouth Community Hospital,54.66681289672852,-3.3585805892944336,Cockermouth,Cumbria,CA13 9HT,,North Cumbria Integrated Care NHS Foundation Trust,Hospital,NHS Sector
416,41341,Kettering General Hospital,52.401145935058594,-0.741529107093811,Kettering,Northamptonshire,NN16 8UZ,,Kettering General Hospital NHS Foundation Trust,Hospital,NHS Sector
417,41354,Salisbury District Hospital,51.04394912719727,-1.7898085117340088,Salisbury,Wiltshire,SP2 8BJ,Odstock Road,Salisbury NHS Foundation Trust,Hospital,NHS Sector
418,41366,Devizes Community Hospital,51.35458374023438,-1.9932159185409544,Devizes,Wiltshire,SN10 1EF,New Park Road,Salisbury NHS Foundation Trust,Hospital,NHS Sector
419,41381,St Mary's Hospital,52.39410018920898,-0.7221850156784058,Kettering,Northamptonshire,NN15 7PW,77 London Road,Northamptonshire Healthcare NHS Foundation Trust,Hospital,NHS Sector
420,41384,Isebrook Hospital,52.29767227172852,-0.6833441257476807,Wellingborough,Northamptonshire,NN8 1LP,Irthlingborough Road,Northamptonshire Healthcare NHS Foundation Trust,Hospital,NHS Sector
421,41403,Great Ormond Street Hospital ,51.52220916748047,-0.1199095249176025,London,Greater London,WC1N 3JH,Great Ormond Street,Great Ormond Street Hospital for Children NHS Foundation Trust,Hospital,NHS Sector
422,41405,Bassetlaw Hospital,53.31655502319336,-1.1102688312530518,Worksop,Nottinghamshire,S81 0BD,Kilton Hill,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Hospital,NHS Sector
423,41406,Doncaster Royal Infirmary,53.5307846069336,-1.1089239120483398,Doncaster,Yorkshire,DN2 5LT,Thorne Road,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Hospital,NHS Sector
424,41408,Montagu Hospital,53.49981689453125,-1.2849314212799072,Mexborough,,S64 0AZ,Adwick Road,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Hospital,NHS Sector
425,41409,Retford Hospital,53.3254508972168,-0.9506186246871948,Retford,Nottinghamshire,DN22 7XF,North Road,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Hospital,NHS Sector
426,41412,Moorfields Eye Hospital (City Road),51.52724456787109,-0.0898742750287055,London,,EC1V 2PD,162 City Road,Moorfields Eye Hospital NHS Foundation Trust,Hospital,NHS Sector
427,41431,"Discovery House - The Fens, The Vales & The Wolds",53.24283599853516,-0.5577846765518188,LINCOLN,Lincolnshire,LN1 1EE,St Georges,Lincolnshire Partnership NHS Foundation Trust,Hospital,NHS Sector
